data_year,model_year,brand,model,fail_pct,reason_1,reason_2,reason_3
2015,2009,Citroen,C2,9.48,,,
2015,2009,Mitsubishi,OUTLANDER,9.65,,,
2015,2009,Kia,CEED,9.74,Taka-akselisto,Renkaat ja vanteet,Seisontajarrun dynamometritesti
2015,2009,Volkswagen,CADDY,10.05,Etuakselisto,Renkaat ja vanteet,Seisontajarrun dynamometritesti
2015,2009,Volkswagen,TOURAN,10.16,Jousitus ja iskunvaimennus,Etuakselisto,Renkaat ja vanteet
2015,2009,Hyundai,GETZ,10.26,,,
2015,2009,Fiat,LINEA,10.42,Jousitus ja iskunvaimennus,Renkaat ja vanteet,Käyttöjarru
2015,2009,Mercedes-Benz,B,10.62,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
2015,2009,Seat,LEON,10.7,,,
2015,2009,Volvo,S60,10.71,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Renkaat ja vanteet
2015,2009,Renault,MEGANE,10.79,Etuakselisto,Käyttöjarru,Käyttöjarrun dynamometritesti
2015,2009,Ford,KA,10.91,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2009,Peugeot,PARTNER,11.0,,,
2015,2009,Fiat,PUNTO,11.15,Jousitus ja iskunvaimennus,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2015,2009,Renault,LAGUNA,11.33,,,
2015,2009,Mercedes-Benz,E,11.54,Etuakselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
2015,2009,Mercedes-Benz,M,11.61,,,
2015,2009,Peugeot,407,11.68,Etuakselisto,Käyttöjarru,Renkaat ja vanteet
2015,2009,Ford,FIESTA,11.71,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
2015,2009,Fiat,500,11.89,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Asiapaperit
2015,2009,Mazda,2,12.05,Ohjausnivelet ja -tangot,Etuakselisto,Renkaat ja vanteet
2015,2009,Nissan,NOTE,12.16,Etuakselisto,Renkaat ja vanteet,Jousitus ja iskunvaimennus
2015,2009,Mercedes-Benz,A,12.19,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2015,2009,Opel,CORSA,12.45,Jousitus ja iskunvaimennus,Renkaat ja vanteet,Sisäinen valvontajärjestelmä (OBD)
2015,2009,Chevrolet,AVEO,12.56,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
2015,2009,BMW,5,12.94,Ohjausnivelet ja -tangot,Renkaat ja vanteet,Käyttöjarru
2015,2009,Peugeot,308,13.12,Etuakselisto,Dieselmoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD)
2015,2009,Nissan,TIIDA,13.17,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
2015,2009,Hyundai,I 30,13.33,Taka-akselisto,Käyttöjarru,Renkaat ja vanteet
2015,2009,Saab,9-3,13.48,Jousitus ja iskunvaimennus,Taka-akselisto,Renkaat ja vanteet
2015,2009,Ford,GALAXY,13.74,,,
2015,2009,Mazda,5,14.2,Etuakselisto,Renkaat ja vanteet,Käyttöjarru
2015,2009,Peugeot,207,14.31,Dieselmoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
2015,2009,Citroen,C3,15.09,Etuakselisto,Käyttöjarru,Dieselmoottorin pakokaasumittaus
2015,2009,Ford,S-MAX,15.12,Taka-akselisto,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
2015,2009,Citroen,C5,16.4,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
2015,2009,BMW,X3,16.67,Jousitus ja iskunvaimennus,Käyttöjarru,Renkaat ja vanteet
2015,2009,Peugeot,3008,17.28,Etuakselisto,Käyttöjarru,Renkaat ja vanteet
2015,2009,Fiat,BRAVO,17.48,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
2015,2009,Ford,TRANSIT,18.0,,,
2015,2009,Mitsubishi,GRANDIS,18.1,,,
2015,2009,Citroen,C4,19.03,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
2015,2009,Dodge,AVENGER,19.06,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot,Etuakselisto
2015,2009,Chevrolet,NUBIRA,19.45,Seisontajarrun dynamometritesti,Käyttöjarru,Jousitus ja iskunvaimennus
2015,2009,Opel,VECTRA,19.84,Jousitus ja iskunvaimennus,Renkaat ja vanteet,Käyttöjarrun dynamometritesti
2015,2009,Renault,CLIO,20.0,Ohjausnivelet ja -tangot,Etuakselisto,Seisontajarrun dynamometritesti
2015,2009,Subaru,FORESTER,20.34,Taka-akselisto,Käyttöjarru,Etuakselisto
2015,2009,Hyundai,SONATA,20.52,Käyttöjarru,Seisontajarrun dynamometritesti,Etuakselisto
2015,2009,Volkswagen,TRANSPORTER,22.22,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2009,Dodge,JOURNEY,34.2,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti,Käyttöjarru
2015,2009,Chrysler,300,36.53,Seisontajarrun dynamometritesti,Etuakselisto,Taka-akselisto
2015,2009,Jeep,PATRIOT,37.5,Taka-akselisto,Etuakselisto,Ohjausnivelet ja -tangot
2015,2009,Dodge,CALIBER,42.25,Etuakselisto,Taka-akselisto,Ohjausnivelet ja -tangot
2015,2008,Ford,FUSION,1.9,,,
2015,2008,Mitsubishi,COLT,3.78,,,
2015,2008,Toyota,AURIS,4.22,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
2015,2008,Toyota,COROLLA,4.73,Käyttöjarru,Renkaat ja vanteet,Käyttöjarrun dynamometritesti
2015,2008,Volvo,XC60,4.85,,,
2015,2008,Toyota,PRIUS,4.99,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
2015,2008,Honda,JAZZ,5.0,,,
2015,2008,Suzuki,SWIFT,5.43,,,
2015,2008,Audi,A3,5.76,Renkaat ja vanteet,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
2015,2008,Ford,KUGA,6.22,,,
2015,2008,Volvo,C70,6.28,Ohjausnivelet ja -tangot,Käyttöjarru,Etuakselisto
2015,2008,Volvo,C30,6.3,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
2015,2008,Volkswagen,TIGUAN,6.316,Jousitus ja iskunvaimennus,Renkaat ja vanteet,Bensiinimoottorin pakokaasumittaus
2015,2008,Ford,FIESTA,6.37,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Etuakselisto
2015,2008,Audi,TT,6.4,,,
2015,2008,Toyota,AVENSIS,6.43,Käyttöjarru,Dieselmoottorin pakokaasumittaus,Renkaat ja vanteet
2015,2008,Nissan,MICRA,6.53,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2015,2008,Audi,A4,6.55,Etuakselisto,Renkaat ja vanteet,Jousitus ja iskunvaimennus
2015,2008,Toyota,YARIS,6.57,Jousitus ja iskunvaimennus,Käyttöjarru,Käyttöjarrun dynamometritesti
2015,2008,Suzuki,GRAND VITARA,6.67,,,
2015,2008,Audi,A6,6.97,Sisäinen valvontajärjestelmä (OBD),Etuakselisto,Renkaat ja vanteet
2015,2008,Toyota,AYGO,6.98,Renkaat ja vanteet,Käyttöjarru,Bensiinimoottorin pakokaasumittaus
2015,2008,Toyota,LAND CRUISER,7.07,,,
2015,2008,Audi,A5,7.08,,,
2015,2008,Volkswagen,GOLF,7.14,Jousitus ja iskunvaimennus,Dieselmoottorin pakokaasumittaus,Renkaat ja vanteet
2015,2008,Honda,FR-V,7.18,,,
2015,2008,Seat,LEON,7.24,Käyttöjarru,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
2015,2008,Volvo,S40,7.24,Etuakselisto,Renkaat ja vanteet,Käyttöjarru
2015,2008,Skoda,OCTAVIA,7.26,Dieselmoottorin pakokaasumittaus,Renkaat ja vanteet,Etuakselisto
2015,2008,Opel,MERIVA,7.69,,,
2015,2008,Volkswagen,PASSAT,7.7,Dieselmoottorin pakokaasumittaus,Renkaat ja vanteet,Jousitus ja iskunvaimennus
2015,2008,Jaguar,XF,7.74,,,
2015,2008,Honda,ACCORD,7.79,Käyttöjarru,Renkaat ja vanteet,Etuakselisto
2015,2008,Subaru,LEGACY,7.89,Etuakselisto,Käyttöjarru,Taka-akselisto
2015,2008,Skoda,SUPERB,8.15,Renkaat ja vanteet,Etuakselisto,Jousitus ja iskunvaimennus
2015,2008,Honda,CR-V,8.25,Käyttöjarru,Jousitus ja iskunvaimennus,Renkaat ja vanteet
2015,2008,Volkswagen,JETTA,8.27,Dieselmoottorin pakokaasumittaus,Renkaat ja vanteet,Jousitus ja iskunvaimennus
2015,2008,Mini,COOPER/ ONE,8.39,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Bensiinimoottorin pakokaasumittaus
2015,2008,Seat,ALTEA,8.47,Renkaat ja vanteet,Käyttöjarru,Käyttöjarrun dynamometritesti
2015,2008,Hyundai,GETZ,8.87,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Käyttöjarrun dynamometritesti
2015,2008,Volkswagen,CADDY,9.07,Jousitus ja iskunvaimennus,Käyttöjarru,Renkaat ja vanteet
2015,2008,Honda,CIVIC,9.07,Jousitus ja iskunvaimennus,Käyttöjarru,Renkaat ja vanteet
2015,2008,Volkswagen,TOURAN,9.43,Dieselmoottorin pakokaasumittaus,Jousitus ja iskunvaimennus,Renkaat ja vanteet
2015,2008,Mitsubishi,LANCER,9.7,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot,Käyttöjarrun dynamometritesti
2015,2008,Mazda,6,9.73,Käyttöjarru,Käyttöjarrun dynamometritesti,Etuakselisto
2015,2008,BMW,X6,9.77,Valmistajan kilpi,Etuakselisto,Seisontajarrun dynamometritesti
2015,2008,Mini,COOPER CLUBMAN,9.84,,,
2015,2008,Renault,LAGUNA,10.17,Käyttöjarru,Jousitus ja iskunvaimennus,Etuakselisto
2015,2008,Kia,SPORTAGE,10.19,,,
2015,2008,BMW,X5,10.19,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2008,Kia,CERATO,10.32,Käyttöjarru,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2015,2008,Subaru,IMPREZA,10.37,,,
2015,2008,Volvo,V70,10.4,Ohjausnivelet ja -tangot,Käyttöjarru,Renkaat ja vanteet
2015,2008,Mercedes-Benz,A,10.42,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
2015,2008,Peugeot,206,10.43,Ohjausnivelet ja -tangot,Taka-akselisto,Etuakselisto
2015,2008,Volkswagen,POLO,10.45,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
2015,2008,BMW,X3,10.48,Jousitus ja iskunvaimennus,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2015,2008,Seat,IBIZA,10.57,,,
2015,2008,Skoda,FABIA,10.74,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2015,2008,Smart,FORTWO,10.74,,,
2015,2008,Volvo,V50,10.76,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
2015,2008,Toyota,RAV4,10.99,Jousitus ja iskunvaimennus,Käyttöjarru,Dieselmoottorin pakokaasumittaus
2015,2008,Mazda,3,11.15,Etuakselisto,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
2015,2008,Ford,MONDEO,11.24,Ohjausnivelet ja -tangot,Taka-akselisto,Jousitus ja iskunvaimennus
2015,2008,Jaguar,X-TYPE,11.24,,,
2015,2008,Saab,9-5,11.36,Taka-akselisto,Seisontajarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
2015,2008,Kia,RIO,11.64,Käyttöjarru,Etuakselisto,Käyttöjarrun dynamometritesti
2015,2008,Land Rover,FREELANDER,11.76,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot
2015,2008,Ford,GALAXY,11.79,,,
2015,2008,Suzuki,SX4,11.92,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Etuakselisto
2015,2008,Peugeot,407,12.42,Etuakselisto,Käyttöjarru,Renkaat ja vanteet
2015,2008,Citroen,C3,12.55,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Renkaat ja vanteet
2015,2008,Ford,KA,12.72,,,
2015,2008,Volvo,S60,12.86,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2008,Volvo,S80,12.86,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Renkaat ja vanteet
2015,2008,Opel,ASTRA,12.98,Jousitus ja iskunvaimennus,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2015,2008,Mitsubishi,OUTLANDER,13.05,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
2015,2008,Skoda,ROOMSTER,13.23,Seisontajarrun dynamometritesti,Etuakselisto,Jousitus ja iskunvaimennus
2015,2008,BMW,5,13.29,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2008,Audi,Q7,13.38,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
2015,2008,Opel,CORSA,13.48,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Ohjausnivelet ja -tangot
2015,2008,BMW,1,13.52,Taka-akselisto,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2008,Citroen,C4 PICASSO,13.67,Etuakselisto,Käyttöjarru,Renkaat ja vanteet
2015,2008,Citroen,C2,13.72,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD),Renkaat ja vanteet
2015,2008,Subaru,FORESTER,14.22,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
2015,2008,BMW,3,14.25,Taka-akselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
2015,2008,Kia,PICANTO,14.29,,,
2015,2008,Fiat,PUNTO,14.35,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot
2015,2008,Volkswagen,CARAVELLE,14.39,,,
2015,2008,Mercedes-Benz,C,14.55,Etuakselisto,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus
2015,2008,Peugeot,308,15.02,Dieselmoottorin pakokaasumittaus,Käyttöjarru,Etuakselisto
2015,2008,Ford,S-MAX,15.02,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Käyttöjarru
2015,2008,Mazda,2,15.09,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
2015,2008,Toyota,HIACE,15.11,,,
2015,2008,Dodge,AVENGER,15.22,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
2015,2008,Mercedes-Benz,M,15.33,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2015,2008,Ford,FOCUS C-MAX,15.51,Etuakselisto,Renkaat ja vanteet,Dieselmoottorin pakokaasumittaus
2015,2008,Nissan,NOTE,15.6,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2008,Fiat,LINEA,15.85,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
2015,2008,Nissan,QASHQAI,16.45,Etuakselisto,Käyttöjarru,Renkaat ja vanteet
2015,2008,Saab,9-3,16.47,Jousitus ja iskunvaimennus,Taka-akselisto,Etuakselisto
2015,2008,Kia,CEED,16.5,Taka-akselisto,Seisontajarrun dynamometritesti,Käyttöjarru
2015,2008,Mercedes-Benz,B,16.98,Jousitus ja iskunvaimennus,Käyttöjarru,Seisontajarrun dynamometritesti
2015,2008,Citroen,BERLINGO,17.0,Etuakselisto,Käyttöjarru,Dieselmoottorin pakokaasumittaus
2015,2008,Ford,FOCUS,17.55,Etuakselisto,Dieselmoottorin pakokaasumittaus,Jousitus ja iskunvaimennus
2015,2008,Nissan,X-TRAIL,17.56,Etuakselisto,Käyttöjarru,Ohjausnivelet ja -tangot
2015,2008,Hyundai,SONATA,18.2,Seisontajarrun dynamometritesti,Käyttöjarru,Käyttöjarrun dynamometritesti
2015,2008,Chevrolet,AVEO,18.69,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
2015,2008,Jeep,CHEROKEE,18.7,Jousitus ja iskunvaimennus,Etuakselisto,Seisontajarrun dynamometritesti
2015,2008,Citroen,XSARA PICASSO,18.88,Ohjausnivelet ja -tangot,Etuakselisto,Seisontajarrun dynamometritesti
2015,2008,Citroen,C5,19.05,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarru
2015,2008,Opel,VECTRA,19.12,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
2015,2008,Hyundai,I 30,19.17,Taka-akselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2015,2008,Kia,MAGENTIS,19.61,Taka-akselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2015,2008,Renault,TWINGO,19.78,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarrun dynamometritesti
2015,2008,Chrysler,SEBRING,20.06,Ohjausnivelet ja -tangot,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
2015,2008,Kia,SORENTO,20.1,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarru
2015,2008,Fiat,CROMA,20.52,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
2015,2008,Mercedes-Benz,E,20.66,Etuakselisto,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
2015,2008,Peugeot,207,20.77,Etuakselisto,Dieselmoottorin pakokaasumittaus,Sisäinen valvontajärjestelmä (OBD)
2015,2008,Peugeot,PARTNER,20.89,Dieselmoottorin pakokaasumittaus,Käyttöjarru,Etuakselisto
2015,2008,Mitsubishi,GRANDIS,20.97,,,
2015,2008,Seat,CORDOBA,20.98,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2008,Nissan,TIIDA,21.61,Etuakselisto,Käyttöjarru,Jousitus ja iskunvaimennus
2015,2008,Lada,4X4,21.7,Etuakselisto,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti
2015,2008,Chrysler,VOYAGER,21.95,Seisontajarrun dynamometritesti,Ohjausnivelet ja -tangot,Käyttöjarru
2015,2008,Opel,ZAFIRA,22.02,Taka-akselisto,Käyttöjarru,Jousitus ja iskunvaimennus
2015,2008,Nissan,PRIMERA,22.86,Etuakselisto,Ohjausnivelet ja -tangot,Käyttöjarru
2015,2008,Fiat,BRAVO,23.02,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Etuakselisto
2015,2008,Mazda,5,23.16,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2008,Mercedes-Benz,CLS,23.16,Ohjausnivelet ja -tangot,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
2015,2008,Volvo,XC90,23.44,Seisontajarrun dynamometritesti,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2008,Citroen,C4,23.81,Ohjausnivelet ja -tangot,Etuakselisto,Käyttöjarru
2015,2008,Mazda,CX-7,24.0,Ohjausnivelet ja -tangot,Etuakselisto,Seisontajarrun dynamometritesti
2015,2008,Renault,CLIO,24.12,Ohjausnivelet ja -tangot,Etuakselisto,Jousitus ja iskunvaimennus
2015,2008,Kia,CARENS,24.19,Seisontajarrun dynamometritesti,Taka-akselisto,Renkaat ja vanteet
2015,2008,Renault,MEGANE,24.42,Etuakselisto,Ohjausnivelet ja -tangot,Seisontajarrun dynamometritesti
2015,2008,Alfa Romeo,159,24.62,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2008,Kia,CARNIVAL,25.34,Taka-akselisto,Etuakselisto,Sisäinen valvontajärjestelmä (OBD)
2015,2008,Fiat,500,26.48,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
2015,2008,Peugeot,307,26.78,Ohjausnivelet ja -tangot,Etuakselisto,Dieselmoottorin pakokaasumittaus
2015,2008,Volkswagen,TRANSPORTER,27.66,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus,Etuakselisto
2015,2008,Dodge,JOURNEY,29.52,Ohjausnivelet ja -tangot,Taka-akselisto,Etuakselisto
2015,2008,Chevrolet,NUBIRA,30.94,Käyttöjarrun dynamometritesti,Seisontajarrun dynamometritesti,Käyttöjarru
2015,2008,Chevrolet,EPICA,36.1,Taka-akselisto,Käyttöjarru,Seisontajarrun dynamometritesti
2015,2008,Jeep,PATRIOT,38.75,Taka-akselisto,Etuakselisto,Ohjausnivelet ja -tangot
2015,2008,Chrysler,300,40.47,Seisontajarrun dynamometritesti,Etuakselisto,Taka-akselisto
2015,2008,Dodge,CALIBER,44.7,Taka-akselisto,Etuakselisto,Ohjausnivelet ja -tangot
2015,2007,Peugeot,107,3.57,,,
2015,2007,Mazda,2,3.98,,,
2015,2007,Toyota,YARIS,4.82,Käyttöjarru,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti
2015,2007,Toyota,AURIS,5.11,Käyttöjarru,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
2015,2007,Nissan,ALMERA,5.62,,,
2015,2007,Toyota,AYGO,5.76,Käyttöjarru,Renkaat ja vanteet,Sisäinen valvontajärjestelmä (OBD)
2015,2007,Ford,FIESTA,5.81,Jousitus ja iskunvaimennus,Renkaat ja vanteet,Sisäinen valvontajärjestelmä (OBD)
2015,2007,Subaru,LEGACY,5.9,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Ajovakautusjärjestelmä
2015,2007,Mitsubishi,COLT,6.11,,,
2015,2007,Lexus,IS250,6.19,,,
2015,2007,Suzuki,GRAND VITARA,6.23,,,
2015,2007,Suzuki,SWIFT,6.28,,,
2015,2007,Toyota,COROLLA,6.29,Käyttöjarru,Renkaat ja vanteet,Käyttöjarrun dynamometritesti
2015,2007,Subaru,IMPREZA,6.54,Bensiinimoottorin pakokaasumittaus,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
2015,2007,Hyundai,GETZ,6.61,Sisäinen valvontajärjestelmä (OBD),Käyttöjarrun dynamometritesti,Renkaat ja vanteet
2015,2007,Audi,A5,6.67,,,
2015,2007,Toyota,AVENSIS,6.77,Käyttöjarru,Renkaat ja vanteet,Seisontajarrun dynamometritesti
2015,2007,Audi,A3,6.96,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru
2015,2007,Volkswagen,TOUAREG,6.96,,,
2015,2007,Suzuki,LIANA,7.04,,,
2015,2007,Toyota,PRIUS,7.84,,,
2015,2007,Volkswagen,GOLF,7.85,Renkaat ja vanteet,Käyttöjarrun dynamometritesti,Jousitus ja iskunvaimennus
2015,2007,Mazda,6,7.94,Käyttöjarru,Käyttöjarrun dynamometritesti,Etuakselisto
2015,2007,Audi,A4,8.02,Käyttöjarru,Renkaat ja vanteet,Jousitus ja iskunvaimennus
2015,2007,Toyota,LAND CRUISER,8.16,,,
2015,2007,Audi,TT,8.33,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Bensiinimoottorin pakokaasumittaus
2015,2007,Subaru,FORESTER,8.36,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Renkaat ja vanteet
2015,2007,Volkswagen,NEW BEETLE,8.58,,,
2015,2007,Volvo,C30,8.88,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
2015,2007,Honda,JAZZ,8.89,Käyttöjarru,Käyttöjarrun dynamometritesti,Jousitus ja iskunvaimennus
2015,2007,Audi,A6,8.93,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD),Renkaat ja vanteet
2015,2007,Dodge,AVENGER,10.0,,,
2015,2007,Seat,LEON,10.04,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus,Renkaat ja vanteet
2015,2007,Skoda,OCTAVIA,10.13,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
2015,2007,Toyota,RAV4,10.15,Jousitus ja iskunvaimennus,Käyttöjarru,Taka-akselisto
2015,2007,Honda,CIVIC,10.32,Jousitus ja iskunvaimennus,Käyttöjarru,Käyttöjarrun dynamometritesti
2015,2007,Volvo,S40,10.35,Etuakselisto,Jousitus ja iskunvaimennus,Käyttöjarru
2015,2007,Volkswagen,JETTA,10.7,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti,Käyttöjarru
2015,2007,Audi,Q7,10.89,Etuakselisto,Käyttöjarru,Sisäinen valvontajärjestelmä (OBD)
2015,2007,Volkswagen,PASSAT,11.27,Dieselmoottorin pakokaasumittaus,Jousitus ja iskunvaimennus,Renkaat ja vanteet
2015,2007,Honda,FR-V,11.38,Käyttöjarru,Seisontajarrun dynamometritesti,Lähivalo
2015,2007,Honda,CR-V,11.81,Jousitus ja iskunvaimennus,Ohjausnivelet ja -tangot,Käyttöjarru
2015,2007,Volkswagen,POLO,12.1,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
2015,2007,Mercedes-Benz,G,12.16,,,
2015,2007,BMW,X3,12.45,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
2015,2007,Mitsubishi,LANCER,12.57,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD),Jousitus ja iskunvaimennus
2015,2007,Honda,ACCORD,12.63,Käyttöjarru,Etuakselisto,Käyttöjarrun dynamometritesti
2015,2007,Kia,RIO,13.21,Käyttöjarru,Renkaat ja vanteet,Seisontajarrun dynamometritesti
2015,2007,Volkswagen,TOURAN,13.38,Bensiinimoottorin pakokaasumittaus,Jousitus ja iskunvaimennus,Sisäinen valvontajärjestelmä (OBD)
2015,2007,Mitsubishi,PAJERO,13.8,Jousitus ja iskunvaimennus,Käyttöjarrun dynamometritesti,Sisäinen valvontajärjestelmä (OBD)
2015,2007,Skoda,SUPERB,13.86,,,
2015,2007,Saab,9-5,13.89,Taka-akselisto,Sisäinen valvontajärjestelmä (OBD),Renkaat ja vanteet
2015,2007,Jaguar,S-TYPE,14.05,,,
2015,2007,Skoda,FABIA,14.14,Etuakselisto,Seisontajarrun dynamometritesti,Käyttöjarrun dynamometritesti
2015,2007,Mini,COOPER/ ONE,14.17,Sisäinen valvontajärjestelmä (OBD),Käyttöjarru,Bensiinimoottorin pakokaasumittaus
2015,2007,Toyota,HIACE,14.2,,,
2015,2007,Volvo,C70,14.22,Käyttöjarru,Ohjausnivelet ja -tangot,Jousitus ja iskunvaimennus
2015,2007,Hyundai,I 30,14.29,,,
2015,2007,Mercedes-Benz,A,14.33,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2015,2007,Land Rover,RANGE ROVER,14.37,Etuakselisto,Jousitus ja iskunvaimennus,Taka-akselisto
2015,2007,BMW,X5,14.42,Jousitus ja iskunvaimennus,Etuakselisto,Käyttöjarru
2015,2007,Mercedes-Benz,M,14.53,Käyttöjarru,Jousitus ja iskunvaimennus,Seisontajarrun dynamometritesti
2015,2007,Volvo,V50,14.59,Etuakselisto,Jousitus ja iskunvaimennus,Renkaat ja vanteet
2015,2007,Seat,ALTEA,14.83,Jousitus ja iskunvaimennus,Renkaat ja vanteet,Turvavyöt ja -varusteet
